Mapa,Time1,Score_T1,Time2,Score_T2,target,Score_T1,R_T1,ACS_T1,KAST_T1,ADR_T1,HS%_T1,Impacto_T1,+/-_T1,FK_T1,FD_T1,+/-_FK_FD_T1,Score_T2,R_T2,ACS_T2,KAST_T2,ADR_T2,HS%_T2,Impacto_T2,+/-_T2,FK_T2,FD_T2,+/-_FK_FD_T2,delta_R,delta_ACS,delta_KAST,delta_ADR,delta_HS%,delta_Impacto
Split,C9,13,LOUD,7,1,13,1.1960000000000002,227.6,79.0,138.6,24.8,0.7626,20,14.0,6.0,8.0,7,0.8640000000000001,190.2,65.0,133.4,26.0,0.5678,-20,6.0,14.0,-8.0,0.3320000000000001,37.400000000000006,14.0,5.199999999999989,-1.1999999999999993,0.19479999999999997
Split,C9,8,MIBR,13,0,8,0.944,194.8,68.4,125.0,25.4,0.587,-9,6.0,15.0,-9.0,13,1.018,195.0,75.2,128.8,28.6,0.7064,9,15.0,6.0,9.0,-0.07400000000000007,-0.19999999999998863,-6.799999999999997,-3.8000000000000114,-3.200000000000003,-0.11940000000000006
Split,C9,13,MIBR,5,1,13,1.248,211.2,85.4,139.4,28.0,0.7948000000000001,21,10.0,8.0,2.0,5,0.728,160.6,61.2,111.2,28.6,0.5114,-21,8.0,10.0,-2.0,0.52,50.599999999999994,24.200000000000003,28.200000000000003,-0.6000000000000014,0.2834000000000001
Split,EG,12,LOUD,14,0,12,0.8859999999999999,175.0,66.8,113.6,21.6,0.6026,-6,13.0,13.0,0.0,14,1.108,192.4,70.0,127.2,29.2,0.6508,6,13.0,13.0,0.0,-0.2220000000000002,-17.400000000000006,-3.200000000000003,-13.600000000000009,-7.599999999999998,-0.04820000000000002
Split,EG,13,LOUD,3,1,13,1.292,225.4,83.8,154.4,20.4,0.7882,19,13.0,3.0,10.0,3,0.742,190.8,69.0,126.2,20.4,0.5254000000000001,-19,3.0,13.0,-10.0,0.55,34.599999999999994,14.799999999999997,28.200000000000003,0.0,0.2627999999999999
Split,EG,13,LOUD,11,1,13,1.0459999999999998,197.6,72.6,140.6,26.0,0.651,1,12.0,12.0,0.0,11,0.9720000000000001,195.8,71.8,128.0,27.0,0.6186,-1,12.0,12.0,0.0,0.07399999999999973,1.799999999999983,0.7999999999999972,12.599999999999994,-1.0,0.032399999999999984
Split,EG,3,MIBR,13,0,3,0.592,162.2,54.0,102.4,28.6,0.477,-31,6.0,10.0,-4.0,13,1.3780000000000001,248.8,91.6,159.2,20.8,0.8406,31,10.0,6.0,4.0,-0.7860000000000001,-86.60000000000002,-37.599999999999994,-56.79999999999998,7.800000000000001,-0.36360000000000003
Split,EG,4,NRG,13,0,4,0.718,172.2,67.2,114.8,23.2,0.5354,-24,7.0,10.0,-3.0,13,1.3,241.8,91.6,160.6,26.4,0.817,24,10.0,7.0,3.0,-0.5820000000000001,-69.60000000000002,-24.39999999999999,-45.8,-3.1999999999999993,-0.28159999999999996
Split,ENVY,11,C9,13,0,11,0.9119999999999999,182.8,68.2,117.8,25.2,0.617,-9,14.0,10.0,4.0,13,1.1,207.0,78.2,136.0,23.0,0.7208,9,10.0,14.0,-4.0,-0.18800000000000017,-24.19999999999999,-10.0,-18.200000000000003,2.1999999999999993,-0.1038
Split,FUR,13,G2,3,1,13,1.214,217.4,81.4,141.6,20.2,0.7652,21,9.0,7.0,2.0,3,0.8140000000000001,180.4,70.2,118.8,18.0,0.569,-21,7.0,9.0,-2.0,0.3999999999999999,37.0,11.200000000000003,22.799999999999997,2.1999999999999993,0.19620000000000004
Split,FUR,9,MIBR,13,0,9,0.942,185.2,70.0,119.8,23.2,0.623,-8,12.0,10.0,2.0,13,1.046,195.2,73.8,131.2,29.4,0.6628000000000001,8,10.0,12.0,-2.0,-0.10400000000000009,-10.0,-3.799999999999997,-11.399999999999991,-6.199999999999999,-0.03980000000000006
Split,FUR,13,NRG,10,1,13,1.088,213.6,75.6,137.6,26.2,0.7462,10,12.0,11.0,1.0,10,0.9259999999999999,200.2,72.4,125.8,22.0,0.628,-10,11.0,12.0,-1.0,0.16200000000000014,13.400000000000006,3.1999999999999886,11.799999999999997,4.199999999999999,0.11819999999999997
Split,FUR,13,SEN,4,1,13,1.284,223.2,84.6,138.0,28.2,0.7838,28,11.0,6.0,5.0,4,0.6900000000000001,168.0,59.0,114.4,26.4,0.522,-28,6.0,11.0,-5.0,0.594,55.19999999999999,25.599999999999994,23.599999999999994,1.8000000000000007,0.26180000000000003
Split,G2,8,100T,13,0,8,0.8320000000000001,170.0,67.6,113.0,23.8,0.5568000000000001,-15,8.0,13.0,-5.0,13,1.1480000000000001,206.2,73.2,138.4,21.8,0.7358,14,13.0,8.0,5.0,-0.31600000000000006,-36.19999999999999,-5.6000000000000085,-25.400000000000006,2.0,-0.17899999999999994
Split,G2,11,100T,13,0,11,1.03,189.2,70.2,122.4,23.2,0.659,-3,12.0,12.0,0.0,13,1.0,191.0,68.6,123.2,26.8,0.649,3,12.0,12.0,0.0,0.030000000000000027,-1.8000000000000114,1.6000000000000085,-0.7999999999999972,-3.6000000000000014,0.010000000000000009
Split,G2,12,100T,14,0,12,0.944,198.4,66.2,129.6,22.4,0.6364,-5,13.0,13.0,0.0,14,1.064,202.0,72.4,134.4,26.6,0.6602,5,13.0,13.0,0.0,-0.1200000000000001,-3.5999999999999943,-6.200000000000003,-4.800000000000011,-4.200000000000003,-0.023800000000000043
Split,G2,13,100T,8,1,13,1.1460000000000001,222.2,70.4,147.2,26.6,0.6686,7,10.0,11.0,-1.0,8,0.9299999999999999,212.0,75.2,142.4,29.6,0.7048,-7,11.0,10.0,1.0,0.2160000000000002,10.199999999999989,-4.799999999999997,4.799999999999983,-3.0,-0.03620000000000001
Split,G2,13,C9,9,1,13,1.168,217.6,84.4,143.4,20.0,0.688,15,12.0,10.0,2.0,9,0.868,186.8,72.8,122.2,22.6,0.5868,-15,10.0,12.0,-2.0,0.29999999999999993,30.799999999999983,11.600000000000009,21.200000000000003,-2.6000000000000014,0.10119999999999996
Split,G2,13,EG,7,1,13,1.1800000000000002,231.4,82.0,143.6,21.8,0.7496,22,11.0,9.0,2.0,7,0.804,179.2,68.0,113.4,29.6,0.5822,-22,9.0,11.0,-2.0,0.3760000000000001,52.20000000000002,14.0,30.19999999999999,-7.800000000000001,0.1674
Split,G2,11,LEV,13,0,11,0.958,181.6,72.6,122.0,23.0,0.6054,-12,14.0,10.0,4.0,13,0.9960000000000001,202.0,76.0,131.0,28.6,0.7166,11,10.0,14.0,-4.0,-0.038000000000000145,-20.400000000000006,-3.4000000000000057,-9.0,-5.600000000000001,-0.11119999999999997
Split,G2,14,MIBR,16,0,14,0.9540000000000001,194.0,68.4,127.8,21.8,0.6312,-4,17.0,13.0,4.0,16,1.048,201.6,63.2,129.8,27.2,0.6604,4,13.0,17.0,-4.0,-0.09399999999999997,-7.599999999999994,5.200000000000003,-2.000000000000014,-5.399999999999999,-0.029200000000000004
Split,G2,15,MIBR,13,1,15,1.024,193.8,73.6,133.2,32.0,0.6752,2,18.0,10.0,8.0,13,0.9259999999999999,192.0,67.2,127.4,26.4,0.6284,-2,10.0,18.0,-8.0,0.09800000000000009,1.8000000000000114,6.3999999999999915,5.799999999999983,5.600000000000001,0.046800000000000064
Split,G2,4,SEN,13,0,4,0.7,176.6,64.8,120.6,19.4,0.5115999999999999,-28,6.0,11.0,-5.0,13,1.31,237.8,86.8,155.4,34.2,0.8478,28,11.0,6.0,5.0,-0.6100000000000001,-61.20000000000002,-22.0,-34.80000000000001,-14.800000000000004,-0.33620000000000005
Split,G2,13,SEN,5,1,13,1.322,220.8,86.6,149.6,26.4,0.7827999999999999,25,7.0,11.0,-4.0,5,0.7140000000000001,162.4,72.2,110.0,27.2,0.5496000000000001,-25,11.0,7.0,4.0,0.608,58.400000000000006,14.399999999999991,39.599999999999994,-0.8000000000000007,0.23319999999999985
Split,LEV,3,100T,13,0,3,0.646,158.6,62.8,110.8,27.0,0.49000000000000005,-35,3.0,13.0,-10.0,13,1.3679999999999999,242.0,92.8,163.6,26.4,0.867,34,13.0,3.0,10.0,-0.7219999999999999,-83.4,-30.0,-52.8,0.6000000000000014,-0.37699999999999995
Split,LEV,8,C9,13,0,8,0.852,180.7,65.1,120.4,31.8,0.5979,-26,19.0,23.0,-4.0,13,1.1019999999999999,204.8,77.6,129.2,27.9,0.7329,26,23.0,19.0,4.0,-0.2499999999999999,-24.100000000000023,-12.5,-8.799999999999983,3.900000000000002,-0.135
Split,LEV,10,EG,13,0,10,1.008,200.4,75.0,133.4,22.4,0.6652,3,11.0,12.0,-1.0,13,1.03,192.6,73.2,132.4,22.4,0.6744,-3,12.0,11.0,1.0,-0.02200000000000002,7.800000000000011,1.7999999999999972,1.0,0.0,-0.009199999999999986
Split,LEV,13,FUR,6,1,13,1.238,209.8,76.6,140.6,30.8,0.7786,22,9.0,10.0,-1.0,6,0.744,166.6,60.8,111.2,25.4,0.5426,-22,10.0,9.0,1.0,0.494,43.20000000000002,15.799999999999997,29.39999999999999,5.400000000000002,0.236
Split,LEV,12,MIBR,14,0,12,0.892,187.6,73.8,127.0,23.0,0.6222000000000001,-10,10.0,16.0,-6.0,14,1.1300000000000001,215.4,79.4,138.6,20.8,0.741,10,16.0,10.0,6.0,-0.2380000000000001,-27.80000000000001,-5.6000000000000085,-11.599999999999994,2.1999999999999993,-0.1187999999999999
Split,LEV,3,SEN,13,0,3,0.78,188.0,70.2,122.4,27.8,0.5978,-22,5.0,11.0,-6.0,13,1.3,239.6,83.8,155.0,17.8,0.7584,21,11.0,5.0,6.0,-0.52,-51.599999999999994,-13.599999999999994,-32.599999999999994,10.0,-0.16059999999999997
Split,LEV,14,SEN,12,1,14,1.004,200.0,77.0,129.8,24.2,0.6542,4,12.0,14.0,-2.0,12,1.004,192.4,72.2,130.2,23.8,0.6528,-4,14.0,12.0,2.0,0.0,7.599999999999994,4.799999999999997,-0.39999999999997726,0.3999999999999986,0.0013999999999999568
Split,LOUD,15,100T,13,1,15,1.024,198.2,72.2,130.4,21.4,0.6266,4,12.0,16.0,-4.0,13,0.9960000000000001,186.2,73.8,126.4,25.2,0.6357999999999999,-4,16.0,12.0,4.0,0.027999999999999914,12.0,-1.5999999999999943,4.0,-3.8000000000000007,-0.009199999999999875
Split,LOUD,8,C9,13,0,8,0.85,189.4,65.8,125.0,20.8,0.5662,-17,10.0,11.0,-1.0,13,1.1480000000000001,221.4,81.0,140.6,25.8,0.7022,17,11.0,10.0,1.0,-0.29800000000000015,-32.0,-15.200000000000003,-15.599999999999994,-5.0,-0.136
Split,LOUD,13,FUR,9,1,13,1.126,218.4,83.4,138.2,27.2,0.7253999999999999,17,12.0,10.0,2.0,9,0.8800000000000001,188.0,65.4,121.4,28.4,0.6115999999999999,-17,10.0,12.0,-2.0,0.24599999999999977,30.400000000000006,18.0,16.799999999999983,-1.1999999999999993,0.11380000000000001
Split,LOUD,13,LEV,10,1,13,1.134,210.8,74.8,132.4,31.0,0.7312000000000001,16,16.0,6.0,10.0,10,0.764,173.8,69.0,113.0,25.0,0.5482,-16,7.0,17.0,-10.0,0.3699999999999999,37.0,5.799999999999997,19.400000000000006,6.0,0.18300000000000005
Split,LOUD,13,MIBR,5,1,13,1.278,226.6,81.0,144.0,14.6,0.7886,31,15.0,3.0,12.0,5,0.716,152.4,54.4,99.2,24.2,0.4852,-31,3.0,15.0,-12.0,0.562,74.19999999999999,26.6,44.8,-9.6,0.30339999999999995
Split,LOUD,3,SEN,13,0,3,0.6859999999999999,143.8,55.0,97.4,22.8,0.48319999999999996,-28,6.0,10.0,-4.0,13,1.298,219.4,84.0,143.6,22.6,0.806,28,10.0,6.0,4.0,-0.6120000000000001,-75.6,-29.0,-46.19999999999999,0.1999999999999993,-0.3228000000000001
Split,LOUD,9,SEN,13,0,9,0.8779999999999999,189.0,68.2,123.6,32.0,0.606,-9,11.0,11.0,0.0,13,1.076,205.0,76.2,128.4,20.8,0.7133999999999999,9,11.0,11.0,0.0,-0.19800000000000018,-16.0,-8.0,-4.800000000000011,11.2,-0.10739999999999994
Split,LOUD,13,SEN,11,1,13,1.0879999999999999,206.6,71.0,129.6,29.8,0.6788000000000001,8,10.0,14.0,-4.0,11,0.9259999999999999,194.0,71.8,123.0,24.8,0.6588,-8,14.0,10.0,4.0,0.16199999999999992,12.599999999999994,-0.7999999999999972,6.599999999999994,5.0,0.020000000000000018
Split,MIBR,6,100T,13,0,6,0.764,166.2,65.2,107.8,28.6,0.5267999999999999,-24,9.0,10.0,-1.0,13,1.262,229.8,86.4,145.6,35.4,0.7569999999999999,23,10.0,9.0,1.0,-0.498,-63.60000000000002,-21.200000000000003,-37.8,-6.799999999999997,-0.23019999999999996
Split,MIBR,13,100T,10,1,13,1.018,191.2,70.6,118.8,26.2,0.6938000000000001,17,10.0,13.0,-3.0,10,0.922,169.0,71.2,110.8,30.2,0.5982000000000001,-17,13.0,10.0,3.0,0.09599999999999997,22.19999999999999,-0.6000000000000085,8.0,-4.0,0.09560000000000002
Split,MIBR,12,C9,14,0,12,1.0539999999999998,202.0,74.0,134.6,27.4,0.6714,-4,12.0,14.0,-2.0,14,1.032,209.4,76.2,141.4,27.0,0.6712,4,14.0,12.0,2.0,0.021999999999999797,-7.400000000000006,-2.200000000000003,-6.800000000000011,0.3999999999999986,0.00019999999999997797
Split,MIBR,7,FUR,13,0,7,0.86,168.2,69.0,110.0,25.4,0.5738000000000001,-16,8.0,12.0,-4.0,13,1.116,206.2,80.0,133.4,20.0,0.7312000000000001,16,12.0,8.0,4.0,-0.2560000000000001,-38.0,-11.0,-23.400000000000006,5.399999999999999,-0.15739999999999998
Split,MIBR,8,FUR,13,0,8,0.95,199.6,76.0,131.2,18.4,0.6534,-2,12.0,9.0,3.0,13,1.026,202.6,73.6,131.8,22.2,0.6606,2,9.0,12.0,-3.0,-0.07600000000000007,-3.0,2.4000000000000057,-0.6000000000000227,-3.8000000000000007,-0.007199999999999984
Split,MIBR,13,FUR,8,1,13,1.074,207.4,74.2,134.2,30.8,0.7296,15,11.0,10.0,1.0,8,0.9120000000000001,181.2,68.4,120.4,27.2,0.5904,-15,10.0,11.0,-1.0,0.16199999999999992,26.200000000000017,5.799999999999997,13.799999999999983,3.6000000000000014,0.1392
Split,MIBR,10,G2,13,0,10,0.8380000000000001,171.4,61.0,112.8,26.4,0.5822,-17,8.0,15.0,-7.0,13,1.112,208.8,80.8,136.2,25.6,0.7525999999999999,17,15.0,8.0,7.0,-0.274,-37.400000000000006,-19.799999999999997,-23.39999999999999,0.7999999999999972,-0.17039999999999988
Split,MIBR,13,LEV,7,1,13,1.1199999999999999,206.6,78.0,130.8,24.4,0.718,14,12.0,8.0,4.0,7,0.8379999999999999,178.4,71.0,119.4,31.4,0.5566,-14,8.0,12.0,-4.0,0.28200000000000003,28.19999999999999,7.0,11.400000000000006,-7.0,0.1614
Split,MIBR,13,LOUD,4,1,13,1.282,216.8,86.8,137.2,18.4,0.784,31,12.0,5.0,7.0,4,0.6639999999999999,140.4,49.4,91.8,19.6,0.4484,-31,5.0,12.0,-7.0,0.6180000000000001,76.4,37.4,45.39999999999999,-1.2000000000000028,0.3356
Split,MIBR,10,NRG,13,0,10,0.8400000000000001,180.0,65.6,119.8,23.8,0.5858,-7,8.0,15.0,-7.0,13,1.0779999999999998,198.4,76.8,131.2,27.6,0.6990000000000001,7,15.0,8.0,7.0,-0.23799999999999977,-18.400000000000006,-11.200000000000003,-11.399999999999991,-3.8000000000000007,-0.11320000000000008
Split,MIBR,7,SEN,13,0,7,0.8539999999999999,190.6,65.0,122.6,25.2,0.5776000000000001,-13,8.0,12.0,-4.0,13,1.206,217.4,78.0,140.6,26.0,0.7358,13,12.0,8.0,4.0,-0.3520000000000001,-26.80000000000001,-13.0,-18.0,-0.8000000000000007,-0.1581999999999999
Split,MIBR,11,SEN,13,0,11,0.96,185.2,69.4,125.4,20.8,0.6508,-8,13.0,11.0,2.0,13,1.066,210.0,73.4,129.2,30.8,0.7226,8,11.0,13.0,-2.0,-0.1060000000000001,-24.80000000000001,-4.0,-3.799999999999983,-10.0,-0.07179999999999997
Split,NRG,8,100T,13,0,8,0.764,184.4,69.6,123.4,24.2,0.5700000000000001,-24,12.0,9.0,3.0,13,1.23,225.2,81.0,147.0,33.4,0.7518,24,9.0,12.0,-3.0,-0.46599999999999997,-40.79999999999998,-11.400000000000006,-23.599999999999994,-9.2,-0.18179999999999996
Split,NRG,13,EG,7,1,13,1.09,213.8,77.0,140.0,25.0,0.7306,7,9.0,11.0,-2.0,7,0.938,203.6,75.0,133.6,26.0,0.6868,-7,11.0,9.0,2.0,0.15200000000000014,10.200000000000017,2.0,6.400000000000006,-1.0,0.04380000000000006
Split,NRG,13,EG,15,0,13,0.9339999999999999,200.0,73.6,134.8,24.2,0.6838,-7,17.0,11.0,6.0,15,1.108,215.4,72.4,142.8,24.6,0.6896,7,11.0,17.0,-6.0,-0.17400000000000015,-15.400000000000006,1.1999999999999886,-8.0,-0.40000000000000213,-0.005800000000000027
Split,NRG,13,FUR,2,1,13,1.35,244.6,88.2,162.2,37.6,0.8236000000000001,31,10.0,5.0,5.0,2,0.6679999999999999,159.4,60.0,100.6,20.6,0.48819999999999997,-31,5.0,10.0,-5.0,0.6820000000000002,85.19999999999999,28.200000000000003,61.599999999999994,17.0,0.33540000000000014
Split,NRG,8,G2,13,0,8,0.826,165.0,61.0,108.2,27.0,0.5284,-24,7.0,14.0,-7.0,13,1.162,216.0,78.2,135.4,23.4,0.7424000000000001,24,14.0,7.0,7.0,-0.33599999999999997,-51.0,-17.200000000000003,-27.200000000000003,3.6000000000000014,-0.21400000000000008
Split,NRG,13,LOUD,5,1,13,1.192,213.8,79.8,139.6,24.2,0.6988,17,13.0,5.0,8.0,5,0.79,175.4,63.4,117.0,30.6,0.5519999999999999,-17,5.0,13.0,-8.0,0.4019999999999999,38.400000000000006,16.4,22.599999999999994,-6.400000000000002,0.14680000000000004
Split,NRG,11,MIBR,13,0,11,1.014,188.2,74.2,123.8,27.0,0.6022000000000001,-1,9.0,15.0,-6.0,13,0.9800000000000001,183.6,78.6,116.4,26.8,0.6744,1,15.0,9.0,6.0,0.03399999999999992,4.599999999999994,-4.3999999999999915,7.3999999999999915,0.1999999999999993,-0.07219999999999993
Split,NRG,13,MIBR,9,1,13,1.02,205.0,72.8,134.0,25.8,0.6544000000000001,6,8.0,14.0,-6.0,9,0.974,191.2,68.4,123.8,22.6,0.6157999999999999,-6,14.0,8.0,6.0,0.04600000000000004,13.800000000000011,4.3999999999999915,10.200000000000003,3.1999999999999993,0.03860000000000019
Split,NRG,14,MIBR,16,0,14,0.9199999999999999,209.4,76.4,132.0,21.0,0.6890000000000001,-5,20.0,10.0,10.0,16,1.066,208.4,71.2,138.4,31.0,0.694,5,10.0,20.0,-10.0,-0.14600000000000013,1.0,5.200000000000003,-6.400000000000006,-10.0,-0.004999999999999893
Split,NRG,3,SEN,13,0,3,0.756,189.2,63.0,126.0,23.8,0.5218,-21,3.0,13.0,-10.0,13,1.294,238.8,78.8,150.4,21.8,0.7736000000000001,21,13.0,3.0,10.0,-0.538,-49.60000000000002,-15.799999999999997,-24.400000000000006,2.0,-0.2518
Split,SEN,4,100T,13,0,4,0.784,194.8,69.4,129.6,22.4,0.5522,-19,7.0,10.0,-3.0,13,1.234,230.0,81.0,155.4,28.6,0.7474000000000001,19,10.0,7.0,3.0,-0.44999999999999996,-35.19999999999999,-11.599999999999994,-25.80000000000001,-6.200000000000003,-0.19520000000000004
Split,SEN,12,100T,14,0,12,1.024,218.8,70.6,147.8,26.4,0.6567999999999999,5,9.0,17.0,-8.0,14,1.0379999999999998,200.0,71.6,128.8,20.2,0.6474,-5,17.0,9.0,8.0,-0.01399999999999979,18.80000000000001,-1.0,19.0,6.199999999999999,0.009399999999999964
Split,SEN,13,100T,1,1,13,1.472,248.2,88.6,158.0,25.0,0.85,34,8.0,6.0,2.0,1,0.546,143.2,62.8,99.8,25.6,0.4726,-34,6.0,8.0,-2.0,0.9259999999999999,105.0,25.799999999999997,58.2,-0.6000000000000014,0.37739999999999996
Split,SEN,13,100T,6,1,13,1.232,225.6,77.8,151.0,27.6,0.798,21,11.0,8.0,3.0,6,0.818,174.6,66.4,117.0,23.8,0.5700000000000001,-21,8.0,11.0,-3.0,0.41400000000000003,51.0,11.399999999999991,34.0,3.8000000000000007,0.22799999999999998
Split,SEN,13,100T,8,1,13,1.2,219.0,78.0,151.8,27.6,0.7938,19,15.0,6.0,9.0,8,0.818,175.0,64.6,112.2,25.6,0.525,-19,6.0,15.0,-9.0,0.382,44.0,13.400000000000006,39.60000000000001,2.0,0.26879999999999993
Split,SEN,13,C9,8,1,13,1.048,196.0,75.0,132.8,24.0,0.6734,10,11.0,11.0,0.0,8,0.9120000000000001,169.4,67.4,111.0,23.0,0.5998,-12,10.0,10.0,0.0,0.1359999999999999,26.599999999999994,7.599999999999994,21.80000000000001,1.0,0.0736
Split,SEN,5,FUR,13,0,5,0.798,175.2,65.6,119.6,26.2,0.5274,-23,5.0,13.0,-8.0,13,1.184,222.8,87.6,148.4,25.8,0.7788,23,13.0,5.0,8.0,-0.3859999999999999,-47.60000000000002,-22.0,-28.80000000000001,0.3999999999999986,-0.25140000000000007
Split,SEN,13,FUR,5,1,13,1.1219999999999999,199.4,80.0,137.8,25.2,0.679,8,12.0,6.0,6.0,5,0.8720000000000001,177.6,71.2,124.4,28.2,0.6086,-9,6.0,12.0,-6.0,0.24999999999999978,21.80000000000001,8.799999999999997,13.400000000000006,-3.0,0.07040000000000002
Split,SEN,13,FUR,7,1,13,1.058,206.0,72.0,134.4,24.4,0.6752,10,11.0,9.0,2.0,7,0.892,177.8,67.0,111.4,22.4,0.5666,-10,9.0,11.0,-2.0,0.16600000000000004,28.19999999999999,5.0,23.0,2.0,0.10860000000000003
Split,SEN,9,G2,13,0,9,0.9560000000000001,180.5,69.3,114.2,22.2,0.6465,1,23.0,21.0,2.0,13,0.999,178.4,67.8,112.9,21.9,0.6163000000000001,-1,21.0,23.0,-2.0,-0.04299999999999993,2.0999999999999943,1.5,1.2999999999999972,0.3000000000000007,0.030199999999999894
Split,SEN,13,LOUD,10,1,13,1.122,204.2,75.0,134.4,25.4,0.727,12,13.0,10.0,3.0,10,0.9199999999999999,181.0,67.0,118.6,30.0,0.589,-12,10.0,13.0,-3.0,0.20200000000000018,23.19999999999999,8.0,15.800000000000011,-4.600000000000001,0.138
Split,SEN,13,MIBR,7,1,13,1.134,205.6,76.0,129.2,23.6,0.682,11,10.0,10.0,0.0,7,0.796,178.6,67.0,124.8,25.4,0.575,-11,10.0,10.0,0.0,0.33799999999999986,27.0,9.0,4.3999999999999915,-1.7999999999999972,0.1070000000000001
Sunset,100T,13,G2,8,1,13,1.106,215.0,79.8,142.2,35.6,0.7564,14,12.0,9.0,3.0,8,0.908,191.4,74.2,128.6,26.8,0.605,-14,9.0,12.0,-3.0,0.19800000000000006,23.599999999999994,5.599999999999994,13.599999999999994,8.8,0.15139999999999998
Sunset,100T,10,LEV,13,0,10,0.818,184.0,68.0,121.4,27.8,0.5589999999999999,-18,10.0,13.0,-3.0,13,1.226,225.2,82.8,146.8,33.8,0.8074,18,13.0,10.0,3.0,-0.40800000000000003,-41.19999999999999,-14.799999999999997,-25.400000000000006,-5.9999999999999964,-0.24840000000000007
Sunset,100T,13,NRG,4,1,13,1.3800000000000001,241.8,85.6,152.4,30.8,0.8438000000000001,37,12.0,5.0,7.0,4,0.62,150.8,51.8,105.2,28.0,0.4652,-37,5.0,12.0,-7.0,0.7600000000000001,91.0,33.8,47.2,2.8000000000000007,0.3786000000000001
Sunset,2G,13,FUR,3,1,13,1.3900000000000001,241.8,85.2,163.0,41.2,0.8464,33,12.0,4.0,8.0,3,0.596,162.0,56.4,107.8,25.6,0.4808,-33,4.0,12.0,-8.0,0.7940000000000002,79.80000000000001,28.800000000000004,55.2,15.600000000000001,0.36560000000000004
Sunset,2G,13,SEN,9,1,13,1.1480000000000001,208.2,75.4,133.2,32.0,0.7714000000000001,18,14.0,8.0,6.0,9,0.8400000000000001,178.6,63.8,121.4,22.4,0.5812,-18,8.0,14.0,-6.0,0.30800000000000005,29.599999999999994,11.600000000000009,11.799999999999983,9.600000000000001,0.19020000000000004
Sunset,C9,13,EG,8,1,13,1.19,227.8,79.2,148.2,33.8,0.7196,23,9.0,12.0,-3.0,8,0.8160000000000001,181.6,60.8,126.6,34.8,0.5852,-24,12.0,9.0,3.0,0.3739999999999999,46.20000000000002,18.400000000000006,21.599999999999994,-1.0,0.13439999999999996
Sunset,C9,13,LEV,7,1,13,1.1620000000000001,201.0,77.0,129.0,32.0,0.6904,15,8.0,12.0,-4.0,7,0.728,165.0,66.0,107.4,36.2,0.5602,-16,12.0,8.0,4.0,0.43400000000000016,36.0,11.0,21.599999999999994,-4.200000000000003,0.13019999999999998
Sunset,C9,13,MIBR,9,1,13,1.124,217.2,76.4,141.2,28.6,0.7478,18,14.0,8.0,6.0,9,0.8779999999999999,190.8,62.8,123.2,28.0,0.5906,-18,8.0,14.0,-6.0,0.24600000000000022,26.399999999999977,13.600000000000009,17.999999999999986,0.6000000000000014,0.1572
Sunset,EG,7,2G,13,0,7,0.8380000000000001,177.6,65.0,115.4,33.4,0.5422,-16,9.0,11.0,-2.0,13,1.1560000000000001,215.6,75.0,140.0,35.2,0.7018,16,11.0,9.0,2.0,-0.31800000000000006,-38.0,-10.0,-24.599999999999994,-1.8000000000000043,-0.15959999999999996
Sunset,EG,10,LEV,13,0,10,0.9480000000000001,200.4,72.2,139.6,37.8,0.632,-8,8.0,15.0,-7.0,13,1.0859999999999999,216.6,80.0,139.4,27.6,0.73,8,15.0,8.0,7.0,-0.1379999999999998,-16.19999999999999,-7.799999999999997,0.19999999999998863,10.199999999999996,-0.09799999999999998
Sunset,EG,5,LOUD,13,0,5,0.714,164.4,55.8,113.4,32.8,0.5382,-29,6.0,12.0,-6.0,13,1.252,226.4,80.0,143.4,30.4,0.7806,29,12.0,6.0,6.0,-0.538,-62.0,-24.200000000000003,-30.0,2.3999999999999986,-0.24239999999999995
Sunset,FUR,4,SEN,13,0,4,0.64,166.2,63.8,108.0,33.8,0.49779999999999996,-27,3.0,14.0,-11.0,13,1.3679999999999999,248.0,88.2,159.4,30.4,0.8316000000000001,27,14.0,3.0,11.0,-0.7279999999999999,-81.80000000000001,-24.400000000000006,-51.400000000000006,3.3999999999999986,-0.33380000000000015
Sunset,G2,13,100T,4,1,13,1.3439999999999999,229.0,88.0,154.0,28.2,0.8332,25,14.0,3.0,11.0,4,0.6719999999999999,161.2,69.4,109.0,29.4,0.531,-25,3.0,14.0,-11.0,0.6719999999999999,67.80000000000001,18.599999999999994,45.0,-1.1999999999999993,0.3022
Sunset,G2,13,EG,15,0,13,0.952,203.8,73.4,132.8,30.4,0.6702,0,12.0,16.0,-4.0,15,1.044,203.6,70.8,134.4,34.8,0.6784,0,16.0,12.0,4.0,-0.09200000000000008,0.20000000000001705,2.6000000000000085,-1.5999999999999943,-4.399999999999999,-0.008199999999999985
Sunset,G2,9,MIBR,13,0,9,0.9359999999999999,190.6,70.8,130.8,35.2,0.6336,-9,9.0,13.0,-4.0,13,1.072,210.2,76.4,140.6,28.6,0.6926,9,13.0,9.0,4.0,-0.13600000000000012,-19.599999999999994,-5.6000000000000085,-9.799999999999983,6.600000000000001,-0.05899999999999994
Sunset,LEV,14,100T,12,1,14,1.1039999999999999,215.4,72.8,142.6,31.2,0.7344,10,18.0,8.0,10.0,12,0.9259999999999999,195.0,66.2,129.6,29.8,0.637,-10,8.0,18.0,-10.0,0.17799999999999994,20.400000000000006,6.599999999999994,13.0,1.3999999999999986,0.09740000000000004
